3518404,Guaratinguetá,São Paulo,Brasil,14,10/09,21:12,Parcialmente nublado,06:08 am,05:51 pm,0.9 km/h,cloudly_day,Não
3518404,Guaratinguetá,São Paulo,Brasil,14,11/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,12/09,21:12,Chuva,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,13/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,04/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,05/09,21:12,Tempo nublado,06:12 am,05:55 pm,3.15 km/h,cloudly_day,Não
3520202,Igaratá,São Paulo,Brasil,12,06/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,07/09,21:12,Chuva,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,08/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,09/09,21:12,Parcialmente nublado,06:12 am,05:55 pm,3.15 km/h,cloudly_day,Não
3520202,Igaratá,São Paulo,Brasil,12,10/09,21:12,Tempo nublado,06:12 am,05:55 pm,3.15 km/h,cloudly_day,Não
3520202,Igaratá,São Paulo,Brasil,12,11/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,12/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520202,Igaratá,São Paulo,Brasil,12,13/09,21:12,Chuvas esparsas,06:12 am,05:55 pm,3.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,04/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,05/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,06/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,07/09,21:12,Chuva,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,08/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
